Round,Winner,Time_Elapsed,Tagger_Win_Rate,Evader_Win_Rate,Avg_Distance,Avg_Time_To_Tag
157,tagger,16.4000000000004,95.5414012738854,4.45859872611465,8.8872686576829,22.0531111111111
158,tagger,18.0166666666669,95.5696202531646,4.43037974683544,8.88149477419095,22.0263796909493
159,tagger,15.816666666667,95.5974842767296,4.40251572327044,8.8797248007918,21.9855263157895
160,tagger,18.1833333333336,95.625,4.375,8.87386823829201,21.9606753812637
161,tagger,26.0833333333331,95.6521739130435,4.34782608695652,8.87941756009692,21.9874458874459
162,tagger,19.3333333333335,95.679012345679,4.32098765432099,8.88028008070452,21.9703225806452
163,tagger,19.7166666666668,95.7055214723926,4.29447852760736,8.88128252827105,21.9558760683761
164,tagger,19.0166666666669,95.7317073170732,4.26829268292683,8.88192248791493,21.9371549893843
165,tagger,20.0666666666668,95.7575757575758,4.24242424242424,8.88317343808539,21.9253164556962
166,tagger,20.6666666666668,95.7831325301205,4.21686746987952,8.88488140487892,21.9174004192873
167,tagger,22.4333333333333,95.8083832335329,4.19161676646707,8.88849233927992,21.920625
168,tagger,22.3666666666667,95.8333333333333,4.16666666666667,8.89128142957202,21.9233954451346
169,tagger,18.7000000000002,95.8579881656805,4.14201183431953,8.89175604151652,21.9034979423869
170,tagger,20.3333333333335,95.8823529411765,4.11764705882353,8.89315561843245,21.8938650306749
171,tagger,22.2333333333334,95.906432748538,4.09356725146199,8.89680725138235,21.8959349593496
172,tagger,15.716666666667,95.9302325581395,4.06976744186047,8.89541492050848,21.8584848484849
173,tagger,15.716666666667,95.9537572254335,4.04624277456647,8.89393077284285,21.8214859437752
174,tagger,15.7333333333337,95.9770114942529,4.02298850574713,8.89245090798965,21.7850299401198
175,tagger,23.1666666666666,96.0,4.0,8.89563879049448,21.793253968254
176,tagger,23.2333333333333,96.0227272727273,3.97727272727273,8.89877686193775,21.801775147929
177,tagger,25.1166666666665,96.045197740113,3.95480225988701,8.90342433042805,21.821274509804
178,tagger,20.6833333333334,96.0674157303371,3.93258426966292,8.90499595228166,21.814619883041
179,tagger,19.3166666666669,96.0893854748603,3.91061452513966,8.90568671112602,21.8000968992249
180,tagger,20.8833333333334,96.1111111111111,3.88888888888889,8.90736057424567,21.7947976878613
181,tagger,20.1166666666668,96.1325966850829,3.86740331491713,8.9086038667468,21.785153256705
182,tagger,19.4166666666668,96.1538461538462,3.84615384615385,8.90930697077714,21.7716190476191
183,tagger,18.1833333333336,96.1748633879781,3.82513661202186,8.90939072508248,21.7512310606061
184,tagger,19.2666666666669,96.195652173913,3.80434782608696,8.91023168953618,21.7371939736347
185,tagger,20.1166666666668,96.2162162162162,3.78378378378378,8.91211065462204,21.7280898876405
186,tagger,18.8833333333335,96.2365591397849,3.76344086021505,8.91269268228418,21.7121973929237
187,tagger,18.4166666666669,96.2566844919786,3.74331550802139,8.91285173245547,21.6938888888889
188,tagger,17.3333333333336,96.2765957446808,3.72340425531915,8.91260892264779,21.6697974217312
189,tagger,20.9333333333334,96.2962962962963,3.7037037037037,8.91563170525255,21.665750915751
190,tagger,21.2000000000001,96.3157894736842,3.68421052631579,8.91850272299669,21.6632058287797
191,tagger,19.7333333333335,96.3350785340314,3.66492146596859,8.92045167609139,21.6527173913044
192,tagger,21.1500000000001,96.3541666666667,3.64583333333333,8.92413158807861,21.6500000000001
193,tagger,16.816666666667,96.3730569948187,3.62694300518135,8.92365649493077,21.6240143369176
194,tagger,21.2166666666667,96.3917525773196,3.60824742268041,8.92688806359695,21.6218360071302
195,tagger,22.4666666666667,96.4102564102564,3.58974358974359,8.93110474157253,21.6263297872341
196,tagger,22.1666666666667,96.4285714285714,3.57142857142857,8.93382595451771,21.6291887125221
197,tagger,19.0666666666669,96.4467005076142,3.55329949238579,8.93408221181932,21.615701754386
198,tagger,20.1166666666668,96.4646464646465,3.53535353535354,8.93517963459477,21.6078534031414
199,tagger,21.7833333333334,96.4824120603015,3.51758793969849,8.93810166755564,21.6087673611112
200,tagger,21.6166666666667,96.5,3.5,8.94167788802155,21.6088082901555
201,tagger,17.1000000000003,96.5174129353234,3.48258706467662,8.94146149452297,21.5855670103093
202,tagger,16.366666666667,96.5346534653465,3.46534653465347,8.94043090100172,21.5588034188035
203,tagger,16.2500000000004,96.551724137931,3.44827586206897,8.93975032806861,21.5317176870749
204,tagger,25.5666666666665,96.5686274509804,3.43137254901961,8.94822281107186,21.5521996615906
205,tagger,16.3333333333337,96.5853658536585,3.41463414634146,8.94771402733479,21.5258417508418
206,tagger,26.4833333333331,96.6019417475728,3.39805825242718,8.95623245492347,21.5507537688443
207,tagger,16.1833333333337,96.6183574879227,3.38164251207729,8.95534613788968,21.5239166666667
208,tagger,24.5166666666666,96.6346153846154,3.36538461538462,8.96421011746365,21.5388059701493
209,tagger,16.8500000000003,96.6507177033493,3.34928229665072,8.96371214071297,21.515594059406
210,tagger,23.7333333333333,96.6666666666667,3.33333333333333,8.96789880354309,21.5265188834155
211,tagger,16.116666666667,96.6824644549763,3.3175355450237,8.96690468574517,21.5000000000001
212,tagger,16.516666666667,96.6981132075472,3.30188679245283,8.96574291009587,21.4756910569106
213,tagger,16.4833333333337,96.7136150234742,3.28638497652582,8.96471522925151,21.4514563106797
214,tagger,15.816666666667,96.7289719626168,3.27102803738318,8.9638241675839,21.42423510467
215,tagger,24.4999999999999,96.7441860465116,3.25581395348837,8.96930610483277,21.4390224358975
216,tagger,21.7,96.7592592592593,3.24074074074074,8.97274402512493,21.4402711323765
217,tagger,21.75,96.7741935483871,3.2258064516129,8.9754564220609,21.4417460317461
218,tagger,23.4666666666666,96.7889908256881,3.21100917431193,8.97873384952644,21.4513428120064
219,tagger,23.0333333333333,96.8036529680365,3.19634703196347,8.98085563723233,21.4588050314466
220,tagger,19.8833333333335,96.8181818181818,3.18181818181818,8.98139209296578,21.4514084507043
221,tagger,21.7,96.8325791855204,3.16742081447964,8.98306186960519,21.452570093458
222,tagger,23.3,96.8468468468468,3.15315315315315,8.98530552921953,21.4611627906977
223,tagger,20.7500000000001,96.8609865470852,3.1390134529148,8.98620710724178,21.4578703703704
224,tagger,22.7333333333333,96.875,3.125,8.98851493384255,21.4637480798772
225,tagger,23.15,96.8888888888889,3.11111111111111,8.9906295933575,21.4714831804282
226,tagger,22.55,96.9026548672566,3.09734513274336,8.99245420262219,21.4764079147641
227,tagger,22.3,96.9162995594714,3.08370044052863,8.99448630840055,21.4801515151516
228,tagger,33.916666666666,96.9298245614035,3.07017543859649,9.00355059219367,21.5364253393666
229,tagger,15.9000000000004,96.943231441048,3.05676855895197,9.00224120782577,21.5110360360361
230,tagger,24.8999999999999,96.9565217391304,3.04347826086957,9.0049314380336,21.5262331838566
231,tagger,15.8500000000004,96.969696969697,3.03030303030303,9.00365832968173,21.5008928571429
232,evader,45.0166666666654,96.551724137931,3.44827586206897,9.02977360317716,21.5008928571429
233,tagger,15.766666666667,96.5665236051502,3.43347639484979,9.02830743275107,21.4754074074075
234,tagger,16.4500000000003,96.5811965811966,3.41880341880342,9.02652760638886,21.4531710914455
235,tagger,16.0833333333337,96.5957446808511,3.40425531914894,9.02530497495384,21.4295154185023
236,tagger,25.3999999999998,96.6101694915254,3.38983050847458,9.02999276917277,21.4469298245615
237,tagger,32.1333333333328,96.6244725738397,3.37552742616034,9.0403730752826,21.493595342067
238,tagger,16.616666666667,96.6386554621849,3.36134453781513,9.03849751031406,21.4723913043479
239,tagger,16.5000000000003,96.652719665272,3.34728033472803,9.03676151354967,21.4508658008659
240,tagger,16.5000000000003,96.6666666666667,3.33333333333333,9.03555868027701,21.429525862069
241,tagger,17.2833333333336,96.6804979253112,3.3195020746888,9.03339731672876,21.4117310443491
242,tagger,16.3833333333337,96.6942148760331,3.30578512396694,9.03153110385945,21.3902421652422
243,tagger,17.8833333333336,96.7078189300412,3.29218106995885,9.02896554229097,21.3753191489362
244,tagger,16.9333333333337,96.7213114754098,3.27868852459016,9.02695193001524,21.3564971751413
245,tagger,16.516666666667,96.734693877551,3.26530612244898,9.02466355315606,21.3360759493672
246,tagger,16.166666666667,96.7479674796748,3.2520325203252,9.02303714068334,21.314355742297
247,tagger,15.7500000000004,96.7611336032389,3.23886639676113,9.02156012145378,21.2910739191075
248,tagger,15.716666666667,96.7741935483871,3.2258064516129,9.02015475870086,21.2678472222223
249,tagger,23.35,96.7871485943775,3.21285140562249,9.02191635406235,21.2764868603044
250,tagger,20.6833333333334,96.8,3.2,9.02305165077632,21.2740358126723
251,tagger,19.5333333333335,96.8127490039841,3.18725099601594,9.02303256086913,21.2668724279836
252,tagger,19.4833333333335,96.8253968253968,3.17460317460317,9.02298349939852,21.2595628415301
253,tagger,21.3000000000001,96.8379446640316,3.16205533596838,9.02382571210067,21.2597278911565
254,tagger,21.2166666666667,96.8503937007874,3.1496062992126,9.02467632818806,21.2595528455285
255,tagger,21.2500000000001,96.8627450980392,3.13725490196078,9.02538372806663,21.2595141700406
256,tagger,25.3666666666665,96.875,3.125,9.02833478157704,21.2760752688173
257,tagger,24.8499999999999,96.8871595330739,3.11284046692607,9.03034024405781,21.2904283801875
258,tagger,22.7166666666667,96.8992248062015,3.10077519379845,9.03206986189518,21.2961333333334
259,tagger,20.7000000000001,96.9111969111969,3.08880308880309,9.03324934676969,21.2937583001329
260,tagger,21.1666666666667,96.9230769230769,3.07692307692308,9.03411994567582,21.293253968254
261,tagger,21.1333333333334,96.9348659003831,3.06513409961686,9.03492022252562,21.2926218708828
262,tagger,27.7999999999997,96.9465648854962,3.05343511450382,9.03901008426149,21.3182414698163
263,tagger,16.1000000000004,96.958174904943,3.04182509505703,9.03712676191627,21.2977777777778
264,tagger,15.716666666667,96.969696969697,3.03030303030303,9.03571472676802,21.2759765625001
265,tagger,16.0833333333337,96.9811320754717,3.0188679245283,9.03407575786042,21.2557717250325
266,tagger,27.7999999999997,96.9924812030075,3.00751879699248,9.03943001518642,21.2811369509045
267,tagger,15.766666666667,97.0037453183521,2.99625468164794,9.03795385725303,21.2598455598456
268,tagger,16.3500000000004,97.0149253731343,2.98507462686567,9.03571504002202,21.2409615384616
269,tagger,15.766666666667,97.0260223048327,2.97397769516729,9.03430480732843,21.219987228608
270,tagger,19.6000000000002,97.037037037037,2.96296296296296,9.02822886145487,21.2138040712469
271,tagger,15.8000000000004,97.0479704797048,2.9520295202952,9.02678230058505,21.1932192648923
272,tagger,15.766666666667,97.0588235294118,2.94117647058824,9.02608944915047,21.1726641414142
273,tagger,21.6500000000001,97.0695970695971,2.93040293040293,9.0270781854049,21.1744654088051
274,tagger,15.716666666667,97.0802919708029,2.91970802919708,9.02583522518506,21.1539473684211
275,tagger,23.3833333333333,97.0909090909091,2.90909090909091,9.02748361116812,21.1622971285893
276,tagger,21.2500000000001,97.1014492753623,2.89855072463768,9.02843316979086,21.1626243781095
277,tagger,20.5000000000001,97.1119133574007,2.88808664259928,9.02905157133193,21.1601610904586
278,tagger,23.1,97.1223021582734,2.87769784172662,9.03056103371393,21.1673456790124
279,tagger,23.0166666666666,97.1326164874552,2.8673835125448,9.03201846530999,21.1741697416975
280,tagger,23.4166666666666,97.1428571428571,2.85714285714286,9.03362833479929,21.1824142156864
281,tagger,22.2666666666667,97.153024911032,2.84697508896797,9.03477526077864,21.1863858363859
282,tagger,20.8833333333334,97.1631205673759,2.83687943262411,9.03529390903143,21.1852798053529
283,tagger,20.5833333333334,97.1731448763251,2.82685512367491,9.03582518046757,21.183090909091
284,tagger,22.4166666666667,97.1830985915493,2.8169014084507,9.03701060185919,21.1875603864735
285,tagger,21.4500000000001,97.1929824561404,2.80701754385965,9.03783854014818,21.1885078219014
286,tagger,20.4166666666668,97.2027972027972,2.7972027972028,9.0380565691595,21.1857314148682
287,tagger,20.5500000000001,97.212543554007,2.78745644599303,9.03816066016561,21.1834528076464
288,tagger,21.2166666666667,97.2222222222222,2.77777777777778,9.03874145189621,21.1835714285715
289,tagger,23.1833333333333,97.2318339100346,2.7681660899654,9.03930660845813,21.1906880189799
290,tagger,23.4833333333333,97.2413793103448,2.75862068965517,9.04022622877051,21.1988179669032
291,tagger,21.4500000000001,97.2508591065292,2.74914089347079,9.04067773018718,21.1997055359247
292,tagger,26.7833333333331,97.2602739726027,2.73972602739726,9.04255064546987,21.2193661971832
293,tagger,28.1666666666663,97.2696245733788,2.73037542662116,9.04467537845401,21.2437426900586
294,tagger,21.5833333333334,97.2789115646258,2.72108843537415,9.0451362817145,21.2449300699301
295,tagger,21.6500000000001,97.2881355932203,2.71186440677966,9.04570465095982,21.2463414634147
296,tagger,24.7166666666665,97.2972972972973,2.7027027027027,9.04769236881799,21.2583912037038
297,tagger,22.2166666666667,97.3063973063973,2.69360269360269,9.04808712806054,21.2617070357555
298,tagger,25.9333333333331,97.3154362416107,2.68456375838926,9.05043940756334,21.2778160919541
299,evader,45.0166666666654,96.989966555184,3.01003344481605,9.0730178196922,21.2778160919541
300,tagger,15.7833333333337,97.0,3.0,9.07162122350779,21.2589347079039
301,tagger,18.0833333333336,97.0099667774086,2.99003322259136,9.06781785321417,21.2480593607307
302,tagger,15.9000000000004,97.0198675496689,2.98013245033113,9.06651439187433,21.2298065984074
303,tagger,41.5833333333323,97.029702970297,2.97029702970297,9.07449241249337,21.2990362811792
304,tagger,37.0999999999992,97.0394736842105,2.96052631578947,9.05540597954413,21.3525988700566
305,tagger,15.916666666667,97.0491803278689,2.95081967213115,9.05429704200447,21.3342342342343
306,tagger,27.6999999999997,97.0588235294118,2.94117647058824,9.05743399238792,21.3556677890012
307,tagger,26.3333333333331,97.0684039087948,2.93159609120521,9.06008546313413,21.3723713646533
308,tagger,21.4166666666667,97.0779220779221,2.92207792207792,9.06072667341,21.3725195094761
309,tagger,21.8,97.0873786407767,2.9126213592233,9.06153390546373,21.3739444444445
310,tagger,21.8,97.0967741935484,2.90322580645161,9.06236329801004,21.3753599114065
311,tagger,20.3500000000001,97.1061093247588,2.89389067524116,9.06264468531276,21.3719646799118
312,tagger,20.4333333333335,97.1153846153846,2.88461538461538,9.06297639109376,21.3688668866887
313,tagger,21.8833333333334,97.1246006389776,2.87539936102236,9.06381765934857,21.3705592105264
314,tagger,21.1166666666667,97.1337579617834,2.86624203821656,9.06442581494659,21.3697267759564
315,tagger,20.3666666666668,97.1428571428571,2.85714285714286,9.06470240791841,21.366448801743
316,tagger,19.8000000000002,97.1518987341772,2.84810126582278,9.0650589847898,21.3613463626494
317,tagger,22.2166666666667,97.1608832807571,2.8391167192429,9.0660126438193,21.3641233766234
318,tagger,18.7666666666669,97.1698113207547,2.83018867924528,9.06578555841309,21.3557173678534
319,tagger,21.6333333333334,97.1786833855799,2.82131661442006,9.06655877678718,21.3566129032259
320,tagger,23.8166666666666,97.1875,2.8125,9.06827597212668,21.3645230439443
321,tagger,20.7166666666668,97.196261682243,2.80373831775701,9.06881306671838,21.3624465811967
322,tagger,25.4666666666665,97.2049689440994,2.79503105590062,9.07079399732828,21.3755591054314
323,tagger,15.816666666667,97.2136222910217,2.78637770897833,9.06947056455721,21.357855626327
324,evader,45.0166666666654,96.9135802469136,3.08641975308642,9.07084279847321,21.357855626327
325,tagger,15.8500000000004,96.9230769230769,3.07692307692308,9.06958323064801,21.3403703703704
